File,ID
C:/Users/phili/OneDrive/Dokumente/Studium/4. Semester/ASE/Projekt/Task 2.1/ASE_Project2024_SuperPanel_composite.h3d,2
Loadcase,ID,Step,ID
Subcase 1 (LC1),1,Static Analysis,0
Subcase 2 (LC2),2,Static Analysis,0
Subcase 3 (LC3),3,Static Analysis,0
Composite Stresses:Shear XY Stress
System=,Averaging=none
method=Results Query

Elements,FileID,Loadcase,Step,Layer,Composite Stresses:Shear XY Stress,
21,2,2,0,Ply  8,0.44071645
22,2,2,0,Ply  8,0.71741062
23,2,2,0,Ply  8,3.68207002
24,2,2,0,Ply  8,0.03481756
25,2,2,0,Ply  8,0.61781514
26,2,2,0,Ply  8,3.45582962
27,2,2,0,Ply  8,0.26290682
28,2,2,0,Ply  8,1.98909962
29,2,2,0,Ply  8,9.01891422
30,2,2,0,Ply  8,2.02186584
1,2,3,0,Ply  1,-1.21409857
2,2,3,0,Ply  1,1.48449838
3,2,3,0,Ply  1,7.53166533
4,2,3,0,Ply  1,4.36200809
5,2,3,0,Ply  1,1.57184029
6,2,3,0,Ply  1,2.07977104
7,2,3,0,Ply  1,0.61931890
8,2,3,0,Ply  1,1.61363339
9,2,3,0,Ply  1,5.69082642
10,2,3,0,Ply  1,4.42497015
11,2,3,0,Ply  1,1.68531895
12,2,3,0,Ply  1,2.13544941
13,2,3,0,Ply  1,1.56887197
14,2,3,0,Ply  1,1.68408287
15,2,3,0,Ply  1,4.94649267
16,2,3,0,Ply  1,4.94650364
17,2,3,0,Ply  1,1.68408477
18,2,3,0,Ply  1,1.56885564
19,2,3,0,Ply  1,2.13546920
20,2,3,0,Ply  1,1.68532825
21,2,3,0,Ply  1,4.42497015
22,2,3,0,Ply  1,5.69083548
23,2,3,0,Ply  1,1.61363983
24,2,3,0,Ply  1,0.61931515
25,2,3,0,Ply  1,2.07978034
26,2,3,0,Ply  1,1.57184064
27,2,3,0,Ply  1,4.36201048
28,2,3,0,Ply  1,7.53168344
29,2,3,0,Ply  1,1.48449719
30,2,3,0,Ply  1,-1.21408439
1,2,3,0,Ply  2,0.70205194
2,2,3,0,Ply  2,-1.73093700
3,2,3,0,Ply  2,-6.33729982
4,2,3,0,Ply  2,-3.54872894
5,2,3,0,Ply  2,-1.67692649
